,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
365,Shot Chart Detail,0022100160,61,203471,Dennis Schroder,1610612738,Boston Celtics,1,6,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,227,96,1,1,20211110,BOS,TOR
366,Shot Chart Detail,0022100160,63,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,6,16,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,4,1,1,20211110,BOS,TOR
367,Shot Chart Detail,0022100160,65,203935,Marcus Smart,1610612738,Boston Celtics,1,6,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,89,22,1,0,20211110,BOS,TOR
368,Shot Chart Detail,0022100160,67,1628384,OG Anunoby,1610612761,Toronto Raptors,1,6,0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,1,20211110,BOS,TOR
369,Shot Chart Detail,0022100160,69,203935,Marcus Smart,1610612738,Boston Celtics,1,5,46,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,110,180,1,1,20211110,BOS,TOR
370,Shot Chart Detail,0022100160,71,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,5,30,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,9,1,1,20211110,BOS,TOR
371,Shot Chart Detail,0022100160,79,1629018,Gary Trent Jr.,1610612761,Toronto Raptors,1,5,1,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,58,178,1,1,20211110,BOS,TOR
372,Shot Chart Detail,0022100160,80,1629641,Romeo Langford,1610612738,Boston Celtics,1,4,47,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,228,76,1,1,20211110,BOS,TOR
373,Shot Chart Detail,0022100160,82,1627832,Fred VanVleet,1610612761,Toronto Raptors,1,4,33,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,38,1,1,20211110,BOS,TOR
374,Shot Chart Detail,0022100160,88,1628369,Jayson Tatum,1610612738,Boston Celtics,1,3,58,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,21,1,0,20211110,BOS,TOR
375,Shot Chart Detail,0022100160,91,1629004,Svi Mykhailiuk,1610612761,Toronto Raptors,1,3,53,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,19,1,0,20211110,BOS,TOR
376,Shot Chart Detail,0022100160,94,1629641,Romeo Langford,1610612738,Boston Celtics,1,3,47,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,23,1,0,20211110,BOS,TOR
377,Shot Chart Detail,0022100160,96,1629057,Robert Williams III,1610612738,Boston Celtics,1,3,44,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,17,1,1,20211110,BOS,TOR
378,Shot Chart Detail,0022100160,97,1627832,Fred VanVleet,1610612761,Toronto Raptors,1,3,33,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,71,88,1,0,20211110,BOS,TOR
379,Shot Chart Detail,0022100160,102,1629641,Romeo Langford,1610612738,Boston Celtics,1,3,18,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,25,1,1,20211110,BOS,TOR
380,Shot Chart Detail,0022100160,114,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,2,45,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,45,101,1,0,20211110,BOS,TOR
381,Shot Chart Detail,0022100160,116,1630173,Precious Achiuwa,1610612761,Toronto Raptors,1,2,42,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-121,40,1,0,20211110,BOS,TOR
382,Shot Chart Detail,0022100160,118,1629641,Romeo Langford,1610612738,Boston Celtics,1,2,25,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,28,1,0,20211110,BOS,TOR
383,Shot Chart Detail,0022100160,122,1628369,Jayson Tatum,1610612738,Boston Celtics,1,2,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,172,126,1,0,20211110,BOS,TOR
384,Shot Chart Detail,0022100160,124,1628384,OG Anunoby,1610612761,Toronto Raptors,1,2,8,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,25,1,0,20211110,BOS,TOR
385,Shot Chart Detail,0022100160,134,1626196,Josh Richardson,1610612738,Boston Celtics,1,1,42,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-152,142,1,1,20211110,BOS,TOR
386,Shot Chart Detail,0022100160,135,1629004,Svi Mykhailiuk,1610612761,Toronto Raptors,1,1,22,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,81,22,1,1,20211110,BOS,TOR
387,Shot Chart Detail,0022100160,137,203471,Dennis Schroder,1610612738,Boston Celtics,1,0,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-147,225,1,1,20211110,BOS,TOR
388,Shot Chart Detail,0022100160,141,203471,Dennis Schroder,1610612738,Boston Celtics,1,0,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,13,1,1,20211110,BOS,TOR
389,Shot Chart Detail,0022100160,143,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,0,4,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,21,1,1,20211110,BOS,TOR
390,Shot Chart Detail,0022100160,149,1629004,Svi Mykhailiuk,1610612761,Toronto Raptors,2,11,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-53,255,1,0,20211110,BOS,TOR
391,Shot Chart Detail,0022100160,153,1629004,Svi Mykhailiuk,1610612761,Toronto Raptors,2,11,24,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,15,1,1,20211110,BOS,TOR
392,Shot Chart Detail,0022100160,157,1629004,Svi Mykhailiuk,1610612761,Toronto Raptors,2,11,5,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,5,1,1,20211110,BOS,TOR
393,Shot Chart Detail,0022100160,165,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,10,35,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,64,52,1,1,20211110,BOS,TOR
394,Shot Chart Detail,0022100160,166,201143,Al Horford,1610612738,Boston Celtics,2,10,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-40,269,1,0,20211110,BOS,TOR
395,Shot Chart Detail,0022100160,168,1627832,Fred VanVleet,1610612761,Toronto Raptors,2,10,8,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,24,1,0,20211110,BOS,TOR
396,Shot Chart Detail,0022100160,170,201143,Al Horford,1610612738,Boston Celtics,2,9,54,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-7,105,1,1,20211110,BOS,TOR
397,Shot Chart Detail,0022100160,171,1627832,Fred VanVleet,1610612761,Toronto Raptors,2,9,32,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,125,220,1,0,20211110,BOS,TOR
398,Shot Chart Detail,0022100160,173,203471,Dennis Schroder,1610612738,Boston Celtics,2,9,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,10,1,0,20211110,BOS,TOR
399,Shot Chart Detail,0022100160,178,201143,Al Horford,1610612738,Boston Celtics,2,8,50,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,75,33,1,0,20211110,BOS,TOR
400,Shot Chart Detail,0022100160,184,201143,Al Horford,1610612738,Boston Celtics,2,8,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,140,70,1,1,20211110,BOS,TOR
401,Shot Chart Detail,0022100160,199,203935,Marcus Smart,1610612738,Boston Celtics,2,8,9,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,29,1,1,20211110,BOS,TOR
402,Shot Chart Detail,0022100160,201,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,7,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,15,1,0,20211110,BOS,TOR
403,Shot Chart Detail,0022100160,203,1629684,Grant Williams,1610612738,Boston Celtics,2,7,44,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-49,39,1,1,20211110,BOS,TOR
404,Shot Chart Detail,0022100160,215,1629684,Grant Williams,1610612738,Boston Celtics,2,7,20,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,38,1,0,20211110,BOS,TOR
405,Shot Chart Detail,0022100160,217,1628449,Chris Boucher,1610612761,Toronto Raptors,2,7,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,197,163,1,0,20211110,BOS,TOR
406,Shot Chart Detail,0022100160,219,1629641,Romeo Langford,1610612738,Boston Celtics,2,6,53,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,22,1,0,20211110,BOS,TOR
407,Shot Chart Detail,0022100160,221,1629057,Robert Williams III,1610612738,Boston Celtics,2,6,48,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20211110,BOS,TOR
408,Shot Chart Detail,0022100160,222,1627832,Fred VanVleet,1610612761,Toronto Raptors,2,6,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-180,179,1,1,20211110,BOS,TOR
409,Shot Chart Detail,0022100160,224,1628369,Jayson Tatum,1610612738,Boston Celtics,2,6,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,158,220,1,0,20211110,BOS,TOR
410,Shot Chart Detail,0022100160,226,1629057,Robert Williams III,1610612738,Boston Celtics,2,6,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,62,12,1,0,20211110,BOS,TOR
411,Shot Chart Detail,0022100160,235,1628369,Jayson Tatum,1610612738,Boston Celtics,2,6,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-135,225,1,0,20211110,BOS,TOR
412,Shot Chart Detail,0022100160,239,1627783,Pascal Siakam,1610612761,Toronto Raptors,2,6,0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,74,142,1,0,20211110,BOS,TOR
413,Shot Chart Detail,0022100160,242,1629057,Robert Williams III,1610612738,Boston Celtics,2,5,54,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,16,1,1,20211110,BOS,TOR
414,Shot Chart Detail,0022100160,249,1628369,Jayson Tatum,1610612738,Boston Celtics,2,5,7,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-120,36,1,0,20211110,BOS,TOR
415,Shot Chart Detail,0022100160,251,1630201,Malachi Flynn,1610612761,Toronto Raptors,2,4,48,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,76,250,1,0,20211110,BOS,TOR
416,Shot Chart Detail,0022100160,253,1626196,Josh Richardson,1610612738,Boston Celtics,2,4,37,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-157,111,1,1,20211110,BOS,TOR
417,Shot Chart Detail,0022100160,260,1627783,Pascal Siakam,1610612761,Toronto Raptors,2,4,26,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-44,30,1,1,20211110,BOS,TOR
418,Shot Chart Detail,0022100160,261,1629057,Robert Williams III,1610612738,Boston Celtics,2,4,16,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-7,32,1,1,20211110,BOS,TOR
419,Shot Chart Detail,0022100160,267,1628384,OG Anunoby,1610612761,Toronto Raptors,2,4,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-202,157,1,0,20211110,BOS,TOR
420,Shot Chart Detail,0022100160,271,1627832,Fred VanVleet,1610612761,Toronto Raptors,2,3,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-188,176,1,0,20211110,BOS,TOR
421,Shot Chart Detail,0022100160,273,1629018,Gary Trent Jr.,1610612761,Toronto Raptors,2,3,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,18,253,1,1,20211110,BOS,TOR
422,Shot Chart Detail,0022100160,275,1629684,Grant Williams,1610612738,Boston Celtics,2,3,27,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,36,1,0,20211110,BOS,TOR
423,Shot Chart Detail,0022100160,277,1628369,Jayson Tatum,1610612738,Boston Celtics,2,3,21,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,23,1,0,20211110,BOS,TOR
424,Shot Chart Detail,0022100160,280,1629057,Robert Williams III,1610612738,Boston Celtics,2,3,16,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,15,1,1,20211110,BOS,TOR
425,Shot Chart Detail,0022100160,281,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,3,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,20,1,1,20211110,BOS,TOR
426,Shot Chart Detail,0022100160,282,1629684,Grant Williams,1610612738,Boston Celtics,2,2,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,23,1,0,20211110,BOS,TOR
427,Shot Chart Detail,0022100160,284,1628369,Jayson Tatum,1610612738,Boston Celtics,2,2,35,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,21,1,1,20211110,BOS,TOR
428,Shot Chart Detail,0022100160,285,1629018,Gary Trent Jr.,1610612761,Toronto Raptors,2,2,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-188,164,1,0,20211110,BOS,TOR
429,Shot Chart Detail,0022100160,290,1626196,Josh Richardson,1610612738,Boston Celtics,2,2,13,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,68,1,1,20211110,BOS,TOR
430,Shot Chart Detail,0022100160,292,1627832,Fred VanVleet,1610612761,Toronto Raptors,2,2,1,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,7,34,1,0,20211110,BOS,TOR
431,Shot Chart Detail,0022100160,294,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,1,57,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20211110,BOS,TOR
432,Shot Chart Detail,0022100160,299,1628369,Jayson Tatum,1610612738,Boston Celtics,2,1,35,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-134,75,1,1,20211110,BOS,TOR
433,Shot Chart Detail,0022100160,300,1627832,Fred VanVleet,1610612761,Toronto Raptors,2,1,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,115,285,1,0,20211110,BOS,TOR
434,Shot Chart Detail,0022100160,302,1628369,Jayson Tatum,1610612738,Boston Celtics,2,1,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,17,1,1,20211110,BOS,TOR
435,Shot Chart Detail,0022100160,303,1629018,Gary Trent Jr.,1610612761,Toronto Raptors,2,1,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-134,140,1,0,20211110,BOS,TOR
436,Shot Chart Detail,0022100160,310,1629018,Gary Trent Jr.,1610612761,Toronto Raptors,2,0,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-175,190,1,0,20211110,BOS,TOR
437,Shot Chart Detail,0022100160,312,1626196,Josh Richardson,1610612738,Boston Celtics,2,0,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,131,175,1,0,20211110,BOS,TOR
438,Shot Chart Detail,0022100160,314,1627832,Fred VanVleet,1610612761,Toronto Raptors,2,0,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,16,1,1,20211110,BOS,TOR
439,Shot Chart Detail,0022100160,315,1628369,Jayson Tatum,1610612738,Boston Celtics,2,0,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-105,159,1,0,20211110,BOS,TOR
440,Shot Chart Detail,0022100160,317,1628384,OG Anunoby,1610612761,Toronto Raptors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,137,241,1,0,20211110,BOS,TOR
441,Shot Chart Detail,0022100160,325,1628384,OG Anunoby,1610612761,Toronto Raptors,3,11,40,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,17,37,1,0,20211110,BOS,TOR
442,Shot Chart Detail,0022100160,330,1628384,OG Anunoby,1610612761,Toronto Raptors,3,11,29,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,15,1,1,20211110,BOS,TOR
